1º,Química Geral - PA,Engenharia de Computação,MR01,4QUI,7:15,8:30,
1º,Introdução à Computação                                                                   ,Sistemas de Informação,MR01,,,,
1º,Fundamentos de Matemática para Computação                                                 ,Sistemas de Informação,MR01,,,,
1º,Fundamentos de Matemática para Computação                                                 ,Sistemas de Informação,MR01,,,,
1º,Sistemas de Informação                                                                 ,Sistemas de Informação,MR01,,,,
1º,Sistemas de Informação                                                                 ,Sistemas de Informação,MR01,,,,
1º,Algoritmos e Programação                                                        ,Sistemas de Informação,NR01,2TER,19:00,20:15,
1º,Algoritmos e Programação                                                        ,Sistemas de Informação,NR01,2TER,20:35,21:50,
1º,Comunicação Profissional,Sistemas de Informação,NR01,5SEX,20:35,21:50,
1º,Introdução à Computação                                                                   ,Sistemas de Informação,NR01,1SEG,19:00,20:15,
1º,Introdução à Computação                                                                   ,Sistemas de Informação,NR01,1SEG,20:35,21:50,
1º,Fundamentos de Matemática para Computação                                                 ,Sistemas de Informação,NR01,3QUA,19:00,20:15,
1º,Fundamentos de Matemática para Computação                                                 ,Sistemas de Informação,NR01,3QUA,20:35,21:50,
1º,Sistemas de Informação                                                                 ,Sistemas de Informação,NR01,4QUI,19:00,20:15,
1º,Sistemas de Informação                                                                 ,Sistemas de Informação,NR01,4QUI,20:35,21:50,
1º,Algoritmos e Programação                                                        ,Sistemas de Informação,NR02,,,,
1º,Algoritmos e Programação                                                        ,Sistemas de Informação,NR02,,,,
1º,Comunicação Profissional,Sistemas de Informação,NR02,,,,
1º,Introdução à Computação                                                                   ,Sistemas de Informação,NR02,,,,
1º,Introdução à Computação                                                                   ,Sistemas de Informação,NR02,,,,
1º,Fundamentos de Matemática para Computação                                                 ,Sistemas de Informação,NR02,,,,
1º,Fundamentos de Matemática para Computação                                                 ,Sistemas de Informação,NR02,,,,
1º,Sistemas de Informação                                                                 ,Sistemas de Informação,NR02,,,,
1º,Sistemas de Informação                                                                 ,Sistemas de Informação,NR02,,,,
2º,Linguagem de Programação,Sistemas de Informação,NR01,3QUA,19:00,20:15,
2º,Linguagem de Programação,Sistemas de Informação,NR01,3QUA,20:35,21:50,
2º,Fundamentos de Matemática Discreta,Sistemas de Informação,NR01,5SEX,19:00,20:15,
2º,Fundamentos de Matemática Discreta,Sistemas de Informação,NR01,5SEX,20:35,21:50,
2º,Cálculo I ,Sistemas de Informação,NR01,2TER,19:00,20:15,
2º,Cálculo I ,Sistemas de Informação,NR01,2TER,20:35,21:50,
2º,Arquitetura e Organização de Computadores,Sistemas de Informação,NR01,1SEG,19:00,20:15,
2º,Arquitetura e Organização de Computadores,Sistemas de Informação,NR01,1SEG,20:35,21:50,
2º,Metodologia Científica,Sistemas de Informação,NR01,6SAB,8:40,9:55,
3º,Estrutura de Dados I,Sistemas de Informação,NR01,3QUA,19:00,20:15,
3º,Estrutura de Dados I,Sistemas de Informação,NR01,3QUA,20:35,21:50,
3º,Linguagem e Técnicas de Programação I                                                     ,Sistemas de Informação,NR01,2TER,19:00,20:15,
3º,Linguagem e Técnicas de Programação I                                                     ,Sistemas de Informação,NR01,2TER,20:35,21:50,
3º,Cálculo II                                                                 ,Sistemas de Informação,NR01,1SEG,19:00,20:15,
3º,Cálculo II                                                                 ,Sistemas de Informação,NR01,1SEG,20:35,21:50,
3º,Análise e Modelagem de Sistemas de Informação,Sistemas de Informação,NR01,4QUI,19:00,20:15,
3º,Análise e Modelagem de Sistemas de Informação,Sistemas de Informação,NR01,4QUI,20:35,21:50,
3º,Desafios Contemporâneos,Sistemas de Informação,NR01,5SEX,20:35,21:50,
4º,Estrutura de Dados II,Sistemas de Informação,NR01,1SEG,19:00,20:15,
4º,Estrutura de Dados II,Sistemas de Informação,NR01,1SEG,20:35,21:50,
4º,Linguagens e Técnicas de Programação II,Sistemas de Informação,NR01,3QUA,19:00,20:15,
4º,Linguagens e Técnicas de Programação II,Sistemas de Informação,NR01,3QUA,20:35,21:50,
4º,Sistemas Operacionais,Sistemas de Informação,NR01,4QUI,19:00,20:15,
4º,Sistemas Operacionais,Sistemas de Informação,NR01,4QUI,20:35,21:50,
4º,Engenharia de Software I,Sistemas de Informação,NR01,2TER,19:00,20:15,
4º,Engenharia de Software I,Sistemas de Informação,NR01,2TER,20:35,21:50,
4º,Probabilidade e Estatística,Sistemas de Informação,NR01,,,,
4º,Probabilidade e Estatística,Sistemas de Informação,NR01,5SEX,20:35,21:50,
4º,Meio Ambiente e Sustentabilidade,Sistemas de Informação,NR01,,,,
5º,Banco de Dados I,Sistemas de Informação,NR01,5SEX,19:00,20:15,
5º,Banco de Dados I,Sistemas de Informação,NR01,5SEX,20:35,21:50,
5º,Redes de Computadores I,Sistemas de Informação,NR01,3QUA,19:00,20:15,
5º,Redes de Computadores I,Sistemas de Informação,NR01,3QUA,20:35,21:50,
5º,Matemática Aplicada,Sistemas de Informação,NR01,1SEG,19:00,20:15,
5º,Matemática Aplicada,Sistemas de Informação,NR01,1SEG,20:35,21:50,
5º,Linguagens e Técnicas de Programação III,Sistemas de Informação,NR01,4QUI,19:00,20:15,
5º,Linguagens e Técnicas de Programação III,Sistemas de Informação,NR01,4QUI,20:35,21:50,
5º,Engenharia de Software II,Sistemas de Informação,NR01,2TER,19:00,20:15,
5º,Engenharia de Software II,Sistemas de Informação,NR01,2TER,20:35,21:50,
5º,Empreendedorismo                                                                          ,Sistemas de Informação,NR01,6SAB,8:40,9:55,
6º,Desenvolvimento de Aplicações para Web                                                    ,Sistemas de Informação,NR01,1SEG,19:00,20:15,
6º,Desenvolvimento de Aplicações para Web                                                    ,Sistemas de Informação,NR01,1SEG,20:35,21:50,
6º,Sistemas Distribuídos                                                                     ,Sistemas de Informação,NR01,2TER,19:00,20:15,
6º,Sistemas Distribuídos                                                                     ,Sistemas de Informação,NR01,2TER,20:35,21:50,
6º,Redes de Computadores II,Sistemas de Informação,NR01,3QUA,19:00,20:15,
6º,Redes de Computadores II,Sistemas de Informação,NR01,3QUA,20:35,21:50,
6º,Banco de Dados II,Sistemas de Informação,NR01,4QUI,19:00,20:15,
6º,Banco de Dados II,Sistemas de Informação,NR01,4QUI,20:35,21:50,
6º,Governança de TI,Sistemas de Informação,NR01,5SEX,19:00,20:15,
6º,Governança de TI,Sistemas de Informação,NR01,5SEX,20:35,21:50,
6º,Metodologia da Pesquisa,Sistemas de Informação,NR01,2TER,17:30,18:45,
7º,Linguagens Formais de Compiladores,Sistemas de Informação,NR01,3QUA,19:00,20:15,
7º,Linguagens Formais de Compiladores,Sistemas de Informação,NR01,3QUA,20:35,21:50,
7º,Gerência de Projetos de Sistemas de Informação,Sistemas de Informação,NR01,1SEG,19:00,20:15,
7º,Auditoria e Segurança de Sistemas de Informação,Sistemas de Informação,NR01,5SEX,19:00,20:15,
7º,Auditoria e Segurança de Sistemas de Informação,Sistemas de Informação,NR01,5SEX,20:35,21:50,
7º,Psicologia e Comportamento,Sistemas de Informação,NR01,4QUI,20:35,21:50,
8º,Sistemas de Informação Aplicados                                                          ,Sistemas de Informação,NR01,2TER,19:00,20:15,
8º,Sistemas de Informação Aplicados                                                          ,Sistemas de Informação,NR01,2TER,20:35,21:50,
8º,Interface Homem-Computador                                                                ,Sistemas de Informação,NR01,4QUI,19:00,20:15,
8º,Interface Homem-Computador                                                                ,Sistemas de Informação,NR01,4QUI,20:35,21:50,
8º,"Sociedade, Direito e Cidadania                                                            ",Sistemas de Informação,NR01,3QUA,20:35,21:50,
8º,Filosofia,Sistemas de Informação,NR01,3QUA,19:00,20:15,
1º,Gerência de Sistemas de Informação,Sistemas para Internet,MR01,,,,
1º,Gerência de Sistemas de Informação,Sistemas para Internet,MR01,,,,
1º,Interação Homem Computador,Sistemas para Internet,MR01,,,,
1º,Interação Homem Computador,Sistemas para Internet,MR01,,,,
1º,Tecnologia da Informação e Comunicação,Sistemas para Internet,MR01,,,,
1º,Tecnologia da Informação e Comunicação,Sistemas para Internet,MR01,,,,
1º,Algoritmos e Lógica de Programação,Sistemas para Internet,MR01,,,,
1º,Algoritmos e Lógica de Programação,Sistemas para Internet,MR01,,,,
1º,Projeto Integrador I,Sistemas para Internet,MR01,,,,
1º,Projeto Integrador I,Sistemas para Internet,MR01,,,,
1º,Antropologia e Cultura,Sistemas para Internet,MR01,,,,
1º,Gerência de Sistemas de Informação,Sistemas para Internet,NR01,1SEG,19:00,20:15,
1º,Gerência de Sistemas de Informação,Sistemas para Internet,NR01,1SEG,20:35,21:50,
1º,Interação Homem Computador,Sistemas para Internet,NR01,6SAB,7:15,8:30,
1º,Interação Homem Computador,Sistemas para Internet,NR01,6SAB,8:40,9:55,
1º,Tecnologia da Informação e Comunicação,Sistemas para Internet,NR01,3QUA,19:00,20:15,
1º,Tecnologia da Informação e Comunicação,Sistemas para Internet,NR01,3QUA,20:35,21:50,
1º,Algoritmos e Lógica de Programação,Sistemas para Internet,NR01,2TER,19:00,20:15,
1º,Algoritmos e Lógica de Programação,Sistemas para Internet,NR01,2TER,20:35,21:50,
1º,Projeto Integrador I,Sistemas para Internet,NR01,5SEX,19:00,20:15,
1º,Projeto Integrador I,Sistemas para Internet,NR01,5SEX,20:35,21:50,
1º,Antropologia e Cultura,Sistemas para Internet,NR01,4QUI,20:35,21:50,
2º,Midias Sociais,Sistemas para Internet,NR01,2TER,19:00,20:15,
2º,Midias Sociais,Sistemas para Internet,NR01,2TER,20:35,21:50,
2º,Design para Web,Sistemas para Internet,NR01,3QUA,19:00,20:15,
2º,Design para Web,Sistemas para Internet,NR01,3QUA,20:35,21:50,
2º,Sistemas Operacionais,Sistemas para Internet,NR01,4QUI,19:00,20:15,
2º,Sistemas Operacionais,Sistemas para Internet,NR01,4QUI,20:35,21:50,
2º,Análise e Projeto de Sistemas de Informação,Sistemas para Internet,NR01,1SEG,19:00,20:15,
2º,Análise e Projeto de Sistemas de Informação,Sistemas para Internet,NR01,1SEG,20:35,21:50,
2º,Projeto Integrador II,Sistemas para Internet,NR01,5SEX,19:00,20:15,
2º,Projeto Integrador II,Sistemas para Internet,NR01,5SEX,20:35,21:50,
2º,Desenvolvimento Humano e Social,Sistemas para Internet,NR01,6SAB,8:40,9:55,
3º,Desenvolvimento Frontend,Sistemas para Internet,NR01,2TER,19:00,20:15,
3º,Desenvolvimento Frontend,Sistemas para Internet,NR01,2TER,20:35,21:50,
3º,Banco de Dados,Sistemas para Internet,NR01,3QUA,19:00,20:15,
3º,Banco de Dados,Sistemas para Internet,NR01,3QUA,20:35,21:50,
3º,Programação Orientada a objetos,Sistemas para Internet,NR01,1SEG,19:00,20:15,
3º,Programação Orientada a objetos,Sistemas para Internet,NR01,1SEG,20:35,21:50,
3º,Linguagens e Técnicas de Programação Web,Sistemas para Internet,NR01,5SEX,19:00,20:15,
3º,Linguagens e Técnicas de Programação Web,Sistemas para Internet,NR01,5SEX,20:35,21:50,
3º,Projeto Integrador III,Sistemas para Internet,NR01,4QUI,19:00,20:15,
3º,Projeto Integrador III,Sistemas para Internet,NR01,4QUI,20:35,21:50,
3º,Desafios Contemporâneos,Sistemas para Internet,NR01,6SAB,8:40,9:55,
4º,Redes de Computadores,Sistemas para Internet,NR01,2TER,19:00,20:15,
4º,Redes de Computadores,Sistemas para Internet,NR01,2TER,20:35,21:50,
4º,Programação para Dispositivos Móveis,Sistemas para Internet,NR01,5SEX,19:00,20:15,
4º,Programação para Dispositivos Móveis,Sistemas para Internet,NR01,5SEX,20:35,21:50,
4º,Padrões de Projetos,Sistemas para Internet,NR01,3QUA,19:00,20:15,
4º,Padrões de Projetos,Sistemas para Internet,NR01,3QUA,20:35,21:50,
4º,Engenharia de Software,Sistemas para Internet,NR01,1SEG,18:30,20:10,
4º,Engenharia de Software,Sistemas para Internet,NR01,1SEG,20:20,22:00,
4º,Projeto Integrador IV,Sistemas para Internet,NR01,4QUI,19:00,20:15,
4º,Projeto Integrador IV,Sistemas para Internet,NR01,4QUI,20:35,21:50,
4º,Gerência de Projetos,Sistemas para Internet,NR01,6SAB,8:40,9:55,
5º,Sistemas Operacionais de Redes de Computadores - Windows,Sistemas para Internet,NR01,4QUI,18:30,20:10,
5º,Sistemas Operacionais de Redes de Computadores - Windows,Sistemas para Internet,NR01,4QUI,20:20,22:00,
5º,Projetos para Internet II,Sistemas para Internet,NR01,3QUA,18:30,20:10,
5º,Projetos para Internet II,Sistemas para Internet,NR01,3QUA,20:20,22:00,
5º,Engenharia de Software,Sistemas para Internet,NR01,1SEG,18:30,20:10,
5º,Engenharia de Software,Sistemas para Internet,NR01,1SEG,20:20,22:00,
5º,Projetos em Educação a Distância,Sistemas para Internet,NR01,2TER,18:30,20:10,
5º,Projetos em Educação a Distância,Sistemas para Internet,NR01,2TER,20:20,22:00,
5º,Segurança da Informação e Criptografia,Sistemas para Internet,NR01,5SEX,18:30,20:10,
5º,Segurança da Informação e Criptografia,Sistemas para Internet,NR01,5SEX,20:20,22:00,
8º,Sistemas de Telecomunicações ,Engenharia Elétrica,ED,5SEX,17:30,18:45,
8º,Infra-Estrutura de Redes e IP - Estudo Dirigido Eletronica,Engenharia Elétrica,ED,1SEG,17:30,18:45,
8º,Eficiência Energética e Conservação de Energia,Engenharia Elétrica,ED,2TER,17:30,18:45,
7º,Eletromagnetismo II ,Engenharia Elétrica,ED,1SEG,17:30,18:45,
7º,Instalações Consumidoras de Energia Elétrica,Engenharia Elétrica,ED,3QUA,17:30,18:45,
7º,Sistemas de Comunicações Ópticos - Estudo Dirigido Eletronica,Engenharia Elétrica,NX01,6SAB,10:05,11:20,
1º,Metrologia e Instrumentação,Engenharia Elétrica,NX01,2TER,19:00,20:15,
6º,Sistemas de Tempo Real                                 ,Engenharia Elétrica,ED,5SEX,17:30,18:45,
9º,Proteção de Sistemas Elétricos,Engenharia Elétrica,NX01,2TER,19:00,20:15,
9º,Proteção de Sistemas Elétricos,Engenharia Elétrica,NX01,2TER,20:35,21:50,
9º,Sistemas de Telecomunicações II,Engenharia Elétrica,ED,2TER,17:30,18:45,
9º,Processamento Digital de Sinais II,Engenharia Elétrica,ED,5SEX,19:00,20:15,
9º,Arquitetura de Sistemas Microprocessados,Engenharia Elétrica,ED,5SEX,20:35,21:50,
4º,Avaliacao de Desempenho de Sistemas,Engenharia Elétrica,ED,2TER,17:30,18:45,
8º,Trabalho de Conclusão de Curso I = Metodologia da Pesquisa = Presencial,Engenharia Elétrica,NR01,6SAB,8:40,9:55,
4º,Materiais e Medições Elétricas,Engenharia Elétrica,NX01,6SAB,10:05,11:20,
4º,Materiais e Medições Elétricas,Engenharia Elétrica,NX01,6SAB,11:30,12:45,
1º,Cálculo I,Engenharia Elétrica,MX01,5SEX,10:05,11:20,
1º,Cálculo I,Engenharia Elétrica,MX01,5SEX,11:30,12:45,
1º,Sistemas Digitais,Engenharia Elétrica,NX01,5SEX,19:00,20:15,
1º,Sistemas Digitais,Engenharia Elétrica,NX01,5SEX,20:35,21:50,
3º,Estrutura de Dados com Orientação a Objetos,Engenharia Elétrica,NX01,4QUI,19:00,20:15,
3º,Estrutura de Dados com Orientação a Objetos,Engenharia Elétrica,NX01,4QUI,20:35,21:50,
1º,Algoritmos e Programação                                                        ,Engenharia Elétrica,NX01,2TER,19:00,20:15,
1º,Algoritmos e Programação                                                        ,Engenharia Elétrica,NX01,2TER,20:35,21:50,
3º,Mecânica dos Sólidos,Engenharia Mecatrônica,NX01,2TER,19:00,20:15,
3º,Mecânica dos Sólidos,Engenharia Mecatrônica,NX01,2TER,20:35,21:50,
3º,Mecânica dos Sólidos,Engenharia de Computação,NX01,5SEX,19:00,20:15,
3º,Mecânica dos Sólidos,Engenharia de Computação,NX01,5SEX,20:35,21:50,
1º,Algoritmos e Programação                                                        ,Engenharia Elétrica,MX01,3QUA,10:05,11:20,
1º,Algoritmos e Programação                                                        ,Engenharia Elétrica,MX01,3QUA,11:30,12:45,
1º,Algoritmos e Programação                                                        ,Engenharia de Computação,NX01,2TER,17:30,18:45,
1º,Algoritmos e Programação                                                        ,Engenharia de Computação,NX01,4QUI,17:30,18:45,
2º,Linguagem de Programação,Engenharia de Computação,NX01,1SEG,17:30,18:45,
2º,Linguagem de Programação,Engenharia de Computação,NX01,2TER,17:30,18:45,
4º,Cálculo IV,Engenharia Mecatrônica,NX01,6SAB,10:05,11:20,
4º,Cálculo IV,Engenharia Mecatrônica,NX01,6SAB,11:30,12:45,
4º,Cálculo IV,Engenharia de Computação,NX01,2TER,17:30,18:45,
4º,Cálculo IV,Engenharia de Computação,NX01,5SEX,17:30,18:45,
7º,Pesquisa Operacional,Engenharia de Computação,NX01,2TER,17:30,18:45,
7º,Pesquisa Operacional,Engenharia de Computação ,NX01,4QUI,17:30,18:45,
6º,Sistemas Hidráulicos e Pneumáticos                                                        ,Engenharia Mecatrônica,NX01,3QUA,19:00,20:15,
6º,Sistemas Hidráulicos e Pneumáticos                                                        ,Engenharia Mecatrônica,NX01,3QUA,20:35,21:50,
6º,Elementos de Automação e Robótica,Engenharia de Computação,NX01,6SAB,10:05,11:20,
6º,Elementos de Automação e Robótica,Engenharia de Computação,NX01,6SAB,11:30,12:45,
